,price,area,locality,bedroom_num,bathroom_num,balcony_num
58450,222.0,1930,Nerul,3,3,0
58451,350.0,1600,Sanpada,3,3,0
58452,135.0,1215,Kharghar,2,2,0
58453,175.0,1100,Belapur,2,2,0
58454,350.0,2300,Belapur,3,2,0
58455,200.0,1250,Seawoods,2,2,0
58456,360.0,1300,Nerul,2,2,0
58457,500.0,1750,Seawoods,3,3,0
58458,275.0,1200,Seawoods,2,2,0
58459,135.0,853,Kalyan,2,2,0
58460,175.0,1115,Kalyan,3,3,0
58461,115.0,700,Kalyan,2,2,0
58462,275.0,934,Ghatkopar,2,2,0
58463,190.0,520,Prabhadevi,1,2,0
58464,175.0,1000,Santacruz,2,2,0
58465,775.0,2250,Powai,4,5,0
58466,540.0,1850,Powai,4,5,0
58467,341.0,1550,Powai,3,2,0
58468,255.0,1010,Powai,2,2,0
58469,345.0,1550,Powai,3,2,0
58470,250.0,1120,Powai,2,2,0
58471,358.4,2575,Kharghar,3,3,0
58472,334.47,2390,Kharghar,3,3,0
58473,62.0,690,Ulwe,1,1,0
58474,80.0,1100,Ulwe,2,2,0
58475,108.0,1380,Ulwe,2,2,0
58476,285.0,745,Ghatkopar,2,2,0
58477,735.0,3250,Powai,6,7,0
58478,470.0,1645,Powai,4,4,0
58479,160.0,645,Powai,1,1,0
58480,520.0,2250,Powai,5,6,0
58481,70.59,508,Panvel,1,1,0
58482,70.89,510,Panvel,1,1,0
58483,230.0,1679,Panvel,3,3,0
58484,116.0,1180,Ulwe,2,2,0
58485,275.0,989,Ghatkopar,3,3,0
58486,414.0,1350,Ghatkopar,3,4,0
58487,260.0,878,Ghatkopar,2,2,0
58488,420.0,1650,Powai,3,4,0
58489,118.0,650,Vikhroli,2,2,0
58490,88.5,518,Vikhroli,1,2,0
58491,91.0,518,Vikhroli,1,2,0
58492,79.5,500,Vikhroli,1,2,0
58493,88.5,538,Vikhroli,1,2,0
58494,360.0,1250,Powai,3,2,0
58495,205.0,1040,Thane,2,2,0
58496,165.0,903,Bhandup,2,2,0
58497,158.0,850,Mulund,2,2,0
58498,92.0,600,Bhandup,1,2,0
58499,142.0,875,Bhandup,2,2,0
58500,55.0,790,Ulwe,1,1,0
58501,700.0,2238,Borivali,4,5,0
58502,50.0,251,Malad,1,1,0
58503,65.04,305,Malad,1,1,0
58504,64.41,302,Malad,1,1,0
58505,52.41,253,Malad,1,1,0
58506,61.59,298,Malad,1,1,0
58507,52.2,252,Malad,1,1,0
58508,53.22,257,Malad,1,1,0
58509,89.0,373,Malad,1,1,0
58510,72.54,403,Kandivali,1,1,0
58511,75.6,420,Kandivali,1,1,0
58512,78.3,435,Kandivali,1,1,0
58513,116.1,645,Kandivali,2,2,0
58514,72.0,400,Kandivali,1,1,0
58515,78.84,438,Kandivali,1,1,0
58516,53.9,1200,other,2,2,0
58517,150.0,670,Goregaon,2,2,0
58518,146.0,625,Goregaon,2,2,0
58519,159.0,710,Goregaon,2,2,0
58520,172.0,767,Goregaon,2,2,0
58521,144.0,618,Goregaon,2,2,0
58522,355.0,1220,Powai,2,2,0
58523,250.0,1020,Powai,2,2,0
58524,260.0,1060,Powai,2,2,0
58525,298.0,1120,Powai,2,2,0
58526,476.0,1510,Borivali,3,3,0
58527,140.0,1059,Panvel,2,2,0
58528,60.0,530,Belapur,1,1,0
58529,160.0,785,Mulund,1,1,0
58530,25.0,475,Dombivali,1,1,0
58531,32.0,720,Dombivli,1,1,0
58532,165.0,1600,Thane,3,3,0
58533,120.0,750,Bhandup,2,2,0
58534,27.0,480,Neral,1,2,0
58535,46.0,760,Ambernath,2,2,0
58536,30.0,457,Boisar,1,2,0
58537,15.0,560,Vevoor,1,1,0
58538,82.0,350,Chembur,1,1,0
58539,40.0,529,Dombivali,1,1,0
58540,115.0,650,Mulund,1,1,0
58541,900.0,1900,Matunga,4,4,0
58542,99.0,1600,Ulwe,3,3,0
58543,80.0,675,Bhandup,2,2,0
58544,58.0,890,Virar,2,2,0
58545,12.0,450,Nalasopara,1,1,0
58546,17.0,480,Kalyan,1,1,0
58547,85.0,422,Borivali,1,1,0
58548,282.0,1380,Thane,3,2,0
58549,198.0,732,Mulund,2,2,0
58550,250.0,1665,Ghansoli,3,1,0
58551,150.0,1100,Ghansoli,2,2,0
58552,750.0,3605,Ghansoli,4,5,0
58553,260.0,1450,Ghansoli,2,2,0
58554,275.0,1850,Ghansoli,3,3,0
58555,29.0,520,Kalyan,1,1,0
58556,61.0,1090,Kalyan,2,2,0
58557,39.2,700,Kalyan,1,1,0
58558,165.0,1115,Kalyan,3,3,0
58559,110.0,700,Kalyan,2,2,0
58560,89.9,668,Kalyan,2,2,0
58561,48.02,970,Kalyan,2,2,0
58562,29.7,600,Kalyan,1,1,0
58563,89.0,1140,Kalyan,2,2,0
58564,115.0,1480,Kalyan,3,3,0
58565,80.0,1020,Kalyan,2,2,0
58566,223.73,1301,Kalyan,4,4,0
58567,181.26,1054,Kalyan,3,3,0
58568,104.56,608,Kalyan,2,2,0
58569,143.25,833,Kalyan,3,3,0
58570,206.71,1202,Kalyan,4,4,0
58571,89.42,520,Kalyan,2,2,0
58572,96.13,559,Kalyan,2,2,0
58573,209.46,1218,Kalyan,4,4,0
58574,93.9,546,Kalyan,2,2,0
58575,105.07,611,Kalyan,2,2,0
58576,140.5,817,Kalyan,2,2,0
58577,174.55,1015,Kalyan,3,3,0
58578,100.26,583,Kalyan,2,2,0
58579,39.2,700,Kalyan,1,1,0
58580,520.0,3500,Seawoods,4,3,0
58581,99.0,400,Malad,1,2,0
58582,299.0,1120,Powai,2,2,0
58583,399.0,1550,Powai,3,2,0
58584,350.0,1080,Powai,2,2,0
58585,225.0,1000,Santacruz,2,2,0
58586,330.0,1333,Seawoods,2,2,0
58587,109.94,685,Mira Road,2,2,0
58588,78.0,486,Mira Road,1,1,0
58589,116.52,726,Mira Road,2,2,0
58590,75.92,473,Mira Road,1,1,0
58591,109.78,684,Mira Road,2,2,0
58592,120.05,748,Mira Road,2,2,0
58593,117.33,731,Mira Road,2,2,0
58594,67.0,412,Mira Road,1,1,0
58595,130.01,925,Mira Road,3,3,0
58596,72.0,430,Mira Road,1,2,0
58597,130.01,908,Vasai,3,3,0
58598,92.0,634,Vasai,2,2,0
58599,151.85,1103,Vasai,3,3,0
58600,400.0,1400,Thane,3,3,0
58601,73.0,502,Vikhroli,1,2,0
58602,42.0,726,Ulwe,1,1,0
58603,310.0,1178,Ghatkopar,3,3,0
58604,270.0,1600,Sanpada,2,2,0
58605,410.0,1303,Mulund,3,3,0
58606,240.0,835,Mulund,3,3,0
58607,360.0,1081,Kanjurmarg,3,3,0
58608,550.0,1886,Mulund,4,3,0
58609,310.0,955,Kanjurmarg,3,3,0
58610,370.0,1350,Mulund,3,3,0
58611,370.0,1350,Mulund,3,3,0
58612,379.0,1249,Kanjurmarg,3,3,0
58613,325.0,1085,Kanjurmarg,3,3,0
58614,170.0,673,Kanjurmarg,2,2,0
58615,151.0,537,Kanjurmarg,2,2,0
58616,275.0,977,Ghatkopar,3,2,0
58617,400.0,1322,Ghatkopar,3,2,0
58618,220.0,855,Ghatkopar,2,1,0
58619,125.9,2250,Parel,3,3,0
58620,68.0,378,Vikhroli,1,1,0
58621,83.12,393,Vikhroli,1,1,0
58622,84.39,399,Vikhroli,1,1,0
58623,105.0,2180,other,3,3,0
58624,58.5,760,Ulwe,1,1,0
58625,84.82,639,Panvel,2,2,0
58626,127.0,1910,Dombivali,3,3,0
58627,100.0,1800,Panvel,3,3,0
58628,109.22,384,Chembur,1,1,0
58629,143.84,553,Chembur,2,2,0
58630,100.65,354,Chembur,1,1,0
58631,100.93,355,Chembur,1,1,0
58632,143.7,553,Chembur,2,2,0
58633,143.28,551,Chembur,2,2,0
58634,100.99,355,Chembur,1,1,0
58635,144.28,555,Chembur,2,2,0
58636,100.25,353,Chembur,1,1,0
58637,144.42,556,Chembur,2,2,0
58638,100.19,353,Chembur,1,1,0
58639,100.16,352,Chembur,1,1,0
58640,99.48,350,Chembur,1,1,0
58641,143.0,550,Chembur,2,2,0
58642,144.4,556,Chembur,2,2,0
58643,143.75,553,Chembur,2,2,0
58644,99.55,350,Chembur,1,1,0
58645,147.84,569,Chembur,2,2,0
58646,100.74,354,Chembur,1,1,0
58647,99.76,351,Chembur,1,1,0
58648,99.46,350,Chembur,1,1,0
58649,145.18,559,Chembur,2,2,0
58650,143.42,552,Chembur,2,2,0
58651,99.0,348,Chembur,1,1,0
58652,144.51,556,Chembur,2,2,0
58653,100.53,354,Chembur,1,1,0
58654,142.96,550,Chembur,2,2,0
58655,99.31,349,Chembur,1,1,0
58656,95.0,1290,Ulwe,2,2,0
58657,134.42,670,Mira Road,2,2,0
58658,78.0,437,Mira Road,1,1,0
58659,85.0,593,Mira Road,1,1,0
58660,129.0,643,Mira Road,2,2,0
58661,75.0,426,Mira Road,1,1,0
58662,186.0,860,Mira Road,3,3,0
58663,73.0,395,Mira Road,1,1,0
58664,98.25,532,Mira Road,1,1,0
58665,128.79,697,Mira Road,2,2,0
58666,106.39,576,Mira Road,2,2,0
58667,128.79,697,Mira Road,2,2,0
58668,106.39,576,Mira Road,2,2,0
58669,128.29,694,Mira Road,2,2,0
58670,152.97,828,Mira Road,3,3,0
58671,120.0,508,Bhayandar,2,2,0
58672,74.48,403,Mira Road,1,1,0
58673,135.0,575,Bhayandar,2,2,0
58674,108.36,586,Mira Road,2,2,0
58675,76.0,408,Bhayandar,1,1,0
58676,109.73,594,Mira Road,2,2,0
58677,72.0,383,Bhayandar,1,1,0
58678,95.59,517,Mira Road,1,1,0
58679,96.24,521,Mira Road,1,1,0
58680,64.25,395,Mira Road,1,1,0
58681,106.8,578,Mira Road,2,2,0
58682,80.35,554,Mira Road,2,2,0
58683,78.45,544,Mira Road,2,2,0
58684,73.37,397,Mira Road,1,1,0
58685,82.1,558,Mira Road,2,2,0
58686,61.2,377,Mira Road,1,1,0
58687,101.34,1015,Bhayandar,2,2,0
58688,63.77,428,Mira Road,1,1,0
58689,58.86,395,Mira Road,1,1,0
58690,95.81,643,Mira Road,2,2,0
58691,94.02,631,Mira Road,2,2,0
58692,64.37,432,Mira Road,1,1,0
58693,66.75,448,Mira Road,1,1,0
58694,58.26,391,Mira Road,1,1,0
58695,86.72,582,Mira Road,2,2,0
58696,84.33,566,Mira Road,2,2,0
58697,61.69,414,Mira Road,1,1,0
58698,60.13,263,Mira Road,1,1,0
58699,73.54,735,Bhayandar,1,1,0
58700,104.75,1050,Bhayandar,2,2,0
58701,90.0,516,Mira Road,2,2,0
58702,63.0,399,Mira Road,1,1,0
58703,90.0,516,Mira Road,2,2,0
58704,63.0,399,Mira Road,1,1,0
58705,98.91,608,Mira Road,2,2,0
58706,70.67,432,Mira Road,1,1,0
58707,63.0,399,Mira Road,1,1,0
58708,90.0,516,Mira Road,2,2,0
58709,63.0,399,Mira Road,1,1,0
58710,2000.0,9000,Thane,5,6,0
58711,96.0,800,Thane,2,2,0
58712,31.25,436,Bhiwandi,1,1,0
58713,33.28,467,Bhiwandi,1,1,0
58714,35.49,501,Bhiwandi,1,1,0
58715,47.0,657,Bhiwandi,2,2,0
58716,29.44,408,Bhiwandi,1,1,0
58717,31.38,438,Bhiwandi,1,1,0
58718,32.55,456,Bhiwandi,1,1,0
58719,36.3,514,Bhiwandi,1,1,0
58720,35.74,505,Bhiwandi,1,1,0
58721,116.3,919,Dombivali,3,3,0
58722,54.92,434,Dombivali,1,1,0
58723,70.11,554,Dombivali,2,2,0
58724,51.93,410,Dombivali,1,1,0
58725,76.73,606,Dombivali,2,2,0
58726,80.84,853,Bhiwandi,3,3,0
58727,73.04,677,Bhiwandi,2,2,0
58728,92.13,927,Bhiwandi,3,3,0
58729,51.75,461,Kalyan,1,1,0
58730,64.77,577,Kalyan,2,2,0
58731,68.36,609,Kalyan,2,2,0
58732,50.51,450,Kalyan,1,1,0
58733,47.71,425,Kalyan,1,1,0
58734,66.79,595,Kalyan,2,2,0
58735,136.67,1080,Dombivali,3,3,0
58736,67.88,536,Dombivali,2,2,0
58737,66.79,528,Dombivali,2,2,0
58738,75.04,593,Dombivali,2,2,0
58739,48.6,384,Dombivali,1,1,0
58740,83.14,657,Dombivali,2,2,0
58741,74.66,590,Dombivali,2,2,0
58742,52.9,418,Dombivali,1,1,0
58743,56.82,449,Dombivali,1,1,0
58744,69.1,546,Dombivali,2,2,0
58745,51.64,408,Dombivali,1,1,0
58746,56.44,446,Dombivali,1,1,0
58747,35.0,358,Taloja,1,1,0
58748,28.0,652,Kalyan,2,2,0
58749,420.0,1376,Jogeshwari,2,2,0
58750,115.5,955,Mulund,2,2,0
58751,170.0,860,Bhandup,2,2,0
58752,25.0,560,Virar,1,1,0
58753,180.0,500,Lower Parel,1,2,0
58754,10.0,440,Neral,1,1,0
58755,25.0,560,Virar,1,1,0
58756,6.5,250,Virar,1,1,0
58757,75.0,650,Jogeshwari,1,1,0
58758,375.0,1315,Jogeshwari,3,3,0
58759,70.0,720,Thane,2,2,0
58760,400.0,718,Bandra,2,2,0
58761,135.0,800,Panvel,2,2,0
58762,30.0,570,Kalyan,1,1,0
58763,16.0,580,other,1,1,0
58764,195.0,1800,Ambernath,4,4,0
58765,38.0,555,Nalasopara,1,1,0
58766,595.0,2105,Dadar,3,3,0
58767,90.48,715,Dombivali,2,2,0
58768,91.66,724,Dombivali,3,3,0
58769,72.13,570,Dombivali,2,2,0
58770,64.67,511,Dombivali,1,1,0
58771,72.89,576,Dombivali,2,2,0
58772,44.33,350,Dombivali,1,1,0
58773,55.68,440,Dombivali,1,1,0
58774,70.78,559,Dombivali,2,2,0
58775,88.58,700,Dombivali,2,2,0
58776,71.88,568,Dombivali,2,2,0
58777,71.63,566,Dombivali,2,2,0
58778,51.0,403,Dombivali,1,1,0
58779,46.82,370,Dombivali,1,1,0
58780,59.48,470,Dombivali,1,1,0
58781,44.03,348,Dombivali,1,1,0
58782,67.52,534,Dombivali,2,2,0
58783,69.17,547,Dombivali,2,2,0
58784,49.61,392,Dombivali,1,1,0
58785,51.75,409,Dombivali,1,1,0
58786,139.21,1100,Dombivali,3,3,0
58787,76.18,602,Dombivali,2,2,0
58788,136.04,1075,Dombivali,3,3,0
58789,74.41,588,Dombivali,2,2,0
58790,33.4,720,Bhiwandi,1,2,0
58791,620.0,1900,Thane,4,4,0
58792,50.0,910,Panvel,2,2,0
58793,72.0,760,Ulwe,1,1,0
58794,130.0,850,Thane,2,2,0
58795,85.0,600,Thane,1,2,0
58796,45.0,910,Panvel,2,2,0
58797,140.0,720,Kandivali,2,2,0
58798,366.01,1310,Kandivali,3,3,0
58799,287.0,1025,Kandivali,3,3,0
58800,203.0,725,Kandivali,2,2,0
58801,214.01,765,Kandivali,2,2,0
58802,273.0,975,Kandivali,2,2,0
58803,200.01,715,Kandivali,2,2,0
58804,441.01,1575,Kandivali,4,4,0
58805,139.01,611,Kandivali,2,2,0
58806,183.03,832,Kandivali,3,3,0
58807,78.5,421,Kandivali,1,1,0
58808,75.74,421,Kandivali,1,1,0
58809,172.0,839,Kandivali,3,3,0
58810,151.09,839,Kandivali,3,3,0
58811,112.0,619,Kandivali,2,2,0
58812,111.43,619,Kandivali,2,2,0
58813,76.24,424,Kandivali,1,1,0
58814,78.75,424,Kandivali,1,1,0
58815,101.04,561,Kandivali,2,2,0
58816,104.0,561,Kandivali,2,2,0
58817,100.0,605,Andheri,1,2,0
58818,39.5,690,Kalyan,1,2,0
58819,101.0,1080,Kharghar,2,2,0
58820,130.0,900,Thane,2,2,0
58821,165.0,900,Thane,2,2,0
58822,145.0,2020,Panvel,3,4,0
58823,35.0,750,other,1,2,0
58824,42.0,965,Dombivali,2,2,0
58825,69.5,1550,Dombivali,3,2,0
58826,33.0,700,Dombivali,1,2,0
58827,62.0,820,Dombivali,2,2,0
58828,62.0,820,Dombivali,2,2,0
58829,59.0,1200,Nilje Gaon,3,2,0
58830,34.0,650,Virar,1,1,0
58831,230.0,1200,Mulund,3,2,0
58832,114.5,700,Bhandup,2,2,0
58833,78.0,575,Bhandup,1,1,0
58834,95.0,550,Mulund,1,1,0
58835,84.0,720,Thane,1,1,0
58836,155.0,900,Bhandup,2,2,0
58837,99.0,580,Mulund,1,1,0
58838,155.0,780,Mulund,2,2,0
58839,99.0,580,Mulund,1,1,0
58840,99.0,576,Mulund,1,1,0
58841,270.0,1365,Mulund,3,2,0
58842,95.0,600,Bhandup,1,1,0
58843,89.0,550,Mulund,1,1,0
58844,150.0,1200,Thane,3,3,0
58845,69.0,435,Vikhroli,1,2,0
58846,115.0,720,Vikhroli,2,2,0
58847,65.0,1246,Panvel,2,2,0
58848,170.0,1650,Ulwe,3,2,0
58849,100.0,523,Jogeshwari,1,2,0
58850,41.52,755,Kalyan,1,2,0
58851,160.0,2575,Panvel,4,4,0
58852,69.0,1230,Panvel,2,2,0
58853,85.0,1100,Ulwe,2,2,0
58854,58.0,950,Nala Sopara,2,2,0
58855,36.0,675,Nala Sopara,1,1,0
58856,95.0,1165,Ulwe,2,2,0
58857,58.0,745,Ulwe,1,1,0
58858,130.0,1280,Ulwe,2,2,0
58859,885.0,1960,Mahalaxmi,4,4,0
58860,885.0,1960,Mahalaxmi,4,4,0
58861,885.0,1960,Mahalaxmi,4,4,0
58862,885.0,1960,Mahalaxmi,4,4,0
58863,496.0,1111,Mahalaxmi,3,3,0
58864,496.0,1111,Mahalaxmi,3,3,0
58865,396.0,877,Mahalaxmi,3,3,0
58866,396.0,877,Mahalaxmi,3,3,0
58867,726.0,1603,Mahalaxmi,4,4,0
58868,726.0,1603,Mahalaxmi,4,4,0
58869,649.99,2088,Lower Parel,3,3,0
58870,649.99,2088,Lower Parel,3,3,0
58871,889.99,2349,Lower Parel,4,4,0
58872,889.99,2349,Lower Parel,4,4,0
58873,649.99,2088,Lower Parel,3,3,0
58874,649.99,2088,Lower Parel,3,3,0
58875,889.99,2349,Lower Parel,4,4,0
58876,889.99,2349,Lower Parel,4,4,0
58878,189.0,952,Andheri,2,2,0
58879,63.0,680,Ulwe,1,1,0
58880,128.0,1650,Ulwe,3,2,0
58881,112.0,1250,Ulwe,2,2,0
58882,74.0,1050,Ulwe,2,2,0
58883,92.0,352,Kanjurmarg,1,1,0
58884,169.18,646,Kanjurmarg,2,2,0
58885,159.76,513,Kanjurmarg,2,2,0
58886,230.81,849,Kanjurmarg,3,3,0
58887,190.26,705,Kanjurmarg,2,2,0
58888,167.27,638,Kanjurmarg,2,2,0
58889,167.97,641,Kanjurmarg,2,2,0
58890,200.81,772,Kanjurmarg,2,2,0
58891,188.42,706,Kanjurmarg,2,2,0
58892,150.0,631,Kanjurmarg,2,2,0
58893,142.0,537,Kanjurmarg,1,2,0
58894,315.35,1171,Kanjurmarg,3,3,0
58895,259.78,965,Kanjurmarg,3,3,0
58896,172.0,687,Kanjurmarg,2,2,0
58897,162.79,621,Kanjurmarg,2,2,0
58898,205.0,690,Kanjurmarg,2,2,0
58899,271.44,1008,Kanjurmarg,3,3,0
58900,160.22,612,Kanjurmarg,2,2,0
58901,220.07,809,Kanjurmarg,2,2,0
58902,161.66,617,Kanjurmarg,2,2,0
58903,219.61,813,Kanjurmarg,2,2,0
58904,86.0,1175,Ulwe,2,2,0
58905,299.66,1675,Nahur,3,3,0
58906,317.55,1775,Nahur,3,3,0
58907,195.0,1090,Nahur,2,2,0
58908,326.49,1825,Nahur,3,3,0
58909,287.5,1075,Kanjurmarg,3,3,0
58910,255.41,955,Kanjurmarg,3,3,0
58911,308.6,1725,Nahur,3,3,0
58912,124.36,465,Kanjurmarg,1,1,0
58913,289.1,1081,Kanjurmarg,3,3,0
58914,167.42,626,Kanjurmarg,2,2,0
58915,157.79,590,Kanjurmarg,2,2,0
58916,143.08,535,Kanjurmarg,1,1,0
58917,319.06,1193,Kanjurmarg,3,3,0
58918,145.04,558,Chembur,2,2,0
58919,335.0,1320,Chembur,3,3,0
58920,118.0,624,Chembur,1,2,0
58921,102.0,566,Vikhroli,1,2,0
58922,86.0,1175,Ulwe,2,2,0
58923,135.0,722,Chembur,2,2,0
58924,104.0,607,Chembur,1,2,0
58925,295.0,1380,Chembur,3,2,0
58926,136.13,509,Kanjurmarg,1,1,0
58927,115.0,430,Kanjurmarg,1,1,0
58928,295.25,1104,Kanjurmarg,3,3,0
58929,164.74,616,Kanjurmarg,2,2,0
58930,63.0,725,Ulwe,1,1,0
58931,195.0,900,Andheri,2,2,0
58932,460.0,1900,Andheri,3,3,0
58933,445.0,1650,Andheri,4,3,0
58934,1300.0,3300,Andheri,4,4,0
58935,625.0,2500,Seawoods,4,4,0
58936,810.0,2800,Seawoods,4,3,0
58937,103.0,1150,other,2,2,0
58938,95.0,1250,Ulwe,2,2,0
58939,60.0,720,Ulwe,1,1,0
58940,65.0,725,Ulwe,1,2,0
58941,122.0,1250,Ulwe,2,2,0
58942,32.89,820,Saphale,2,2,0
58943,18.05,450,Saphale,1,1,0
58944,23.99,598,Saphale,1,1,0
58945,350.0,3100,Kharghar,6,5,0
58946,105.0,600,Thane,1,2,0
58947,262.0,1307,Mulund,3,3,0
58948,94.5,609,Bhandup,1,2,0
58949,79.0,565,Thane,1,2,0
58950,188.0,1240,Bhandup,3,3,0
58951,112.0,1200,Kharghar,2,2,0
58952,190.0,1810,Ulwe,3,3,0
58953,122.0,1260,Ulwe,2,2,0
58954,135.0,1250,Ulwe,2,2,0
58955,267.83,995,Kanjurmarg,3,3,0
58956,174.65,667,Kanjurmarg,2,2,0
58957,198.0,797,Kanjurmarg,2,2,0
58958,170.96,653,Kanjurmarg,2,2,0
58959,213.97,792,Kanjurmarg,2,2,0
58960,133.0,550,Kanjurmarg,1,1,0
58961,195.84,725,Kanjurmarg,2,1,0
58962,159.76,592,Kanjurmarg,2,2,0
58963,273.0,1085,Kanjurmarg,3,2,0
58964,212.92,789,Kanjurmarg,2,2,0
58965,180.0,723,Kanjurmarg,2,2,0
58966,175.22,669,Kanjurmarg,2,2,0
58967,32.0,720,Dombivli,1,1,0
58968,165.0,1600,Thane,3,3,0
58969,120.0,750,Bhandup,2,2,0
58970,27.0,480,Neral,1,2,0
58971,46.0,760,Ambernath,2,2,0
58972,99.0,1600,Ulwe,3,3,0
58973,80.0,675,Bhandup,2,2,0
58974,58.0,890,Virar,2,2,0
58975,12.0,450,Nalasopara,1,1,0
58976,17.0,480,Kalyan,1,1,0
58977,35.0,358,Taloja,1,1,0
58978,28.0,652,Kalyan,2,2,0
58979,420.0,1376,Jogeshwari,2,2,0
58980,115.5,955,Mulund,2,2,0
58981,170.0,860,Bhandup,2,2,0
58982,25.0,560,Virar,1,1,0
58983,180.0,500,Lower Parel,1,2,0
58984,10.0,440,Neral,1,1,0
58985,25.0,560,Virar,1,1,0
58986,6.5,250,Virar,1,1,0
58987,213.97,792,Kanjurmarg,2,2,0
58988,133.0,550,Kanjurmarg,1,1,0
58989,195.84,725,Kanjurmarg,2,1,0
58990,159.76,592,Kanjurmarg,2,2,0
58991,273.0,1085,Kanjurmarg,3,2,0
58992,212.92,789,Kanjurmarg,2,2,0
58993,180.0,723,Kanjurmarg,2,2,0
58994,60.0,660,Kalamboli,1,1,0
58995,495.0,1800,Andheri,4,3,0
58996,511.0,1581,Goregaon,3,3,0
58997,82.0,1050,Ulwe,2,2,0
58998,99.0,1125,Ulwe,2,2,0
58999,100.0,1150,Kharghar,2,2,0
59000,170.0,2250,Ulwe,4,3,0
59001,110.0,1150,Ulwe,2,2,0
59002,100.0,1130,Ulwe,2,2,0
59003,292.25,835,Ghatkopar,2,2,0
59004,280.7,802,Ghatkopar,2,2,0
59005,607.0,1587,Ghatkopar,4,4,0
59006,249.0,745,Ghatkopar,2,2,0
59007,333.55,953,Ghatkopar,2,2,0
59008,82.0,1150,Ulwe,2,2,0
59009,280.0,1124,Malad,2,2,0
59010,95.0,1100,Kalamboli,2,2,0
59011,64.0,735,Kharghar,1,2,0
59012,53.0,675,Kharghar,1,2,0
59013,84.0,1050,Kharghar,2,2,0
59014,57.0,740,Kharghar,1,1,0
59015,125.0,1100,Kharghar,2,2,0
59016,115.0,1150,Kharghar,2,2,0
59017,181.0,1650,Kharghar,2,3,0
59018,59.0,735,Kharghar,1,1,0
59019,95.0,1090,Kharghar,2,2,0
59020,60.0,775,Kalamboli,1,2,0
59021,60.0,775,Kalamboli,1,2,0
59022,85.0,1100,Kalamboli,2,2,0
59023,43.0,687,other,1,1,0
59024,86.0,1140,Kharghar,2,2,0
59025,95.0,1150,Shil Phata,2,2,0
59026,52.5,625,Kharghar,1,1,0
59027,85.0,1000,Kharghar,2,2,0
59028,87.5,1140,Kharghar,2,2,0
59029,65.0,397,Malad,1,1,0
59030,54.0,336,Malad,1,1,0
59031,31.32,522,Boisar,2,2,0
59032,27.54,459,Boisar,2,2,0
59033,20.16,336,Boisar,1,1,0
59034,28.56,476,Boisar,1,1,0
59035,24.0,400,Boisar,1,1,0
59036,30.72,512,Boisar,2,2,0
59037,19.38,323,Boisar,1,1,0
59038,16.0,322,Palghar,1,1,0
59039,11.32,222,Palghar,1,1,0
59040,25.14,408,Palghar,2,2,0
59042,16.6,280,Palghar,1,1,0
59043,20.06,314,Palghar,1,1,0
59044,20.57,285,Palghar,1,1,0
59045,14.97,241,Palghar,1,1,0
59046,169.75,1154,Vikhroli,2,2,0
59047,199.99,1700,Ulwe,3,3,0
59048,160.0,1700,Ulwe,3,2,0
59049,135.0,1260,Ulwe,2,3,0
59050,92.55,1090,Mira Road,2,2,0
59051,91.26,1090,Mira Road,2,2,0
59052,63.0,730,Mira Road,1,2,0
59053,118.0,1260,Ulwe,2,2,0
59054,115.0,1150,Ulwe,2,2,0
59055,85.0,1050,Ulwe,2,2,0
59056,95.0,1100,Ulwe,2,2,0
59057,75.0,1050,Ulwe,2,2,0
59058,97.0,1125,Ulwe,2,2,0
59059,115.0,1190,Ulwe,2,2,0
59060,33.0,620,Taloja,1,1,0
59061,105.0,1100,Kharghar,2,2,0
59062,175.0,1600,Kharghar,3,3,0
59063,106.0,1150,other,2,2,0
59064,108.0,1165,Ulwe,2,2,0
59065,130.0,1150,Ulwe,2,2,0
59066,79.0,600,Malad,1,2,0
59067,85.0,650,Malad,1,2,0
59068,127.0,1100,Malad,2,2,0
59069,79.0,650,Malad,1,2,0
59070,225.0,1400,Malad,3,3,0
59071,259.0,1700,Malad,5,4,0
59072,138.0,1000,Malad,2,2,0
59073,94.0,650,Malad,1,2,0
59074,99.0,640,Malad,1,2,0
59075,111.0,650,Malad,1,2,0
59076,152.0,1000,Malad,2,2,0
59077,108.0,1100,Ulwe,2,2,0
59078,93.0,1350,Ulwe,2,2,0
59079,165.0,1560,Ulwe,3,3,0
59080,185.0,1260,Ulwe,2,2,0
59081,108.0,1150,Ulwe,2,2,0
59082,179.0,900,Powai,2,2,0
59083,30.0,705,Taloja,1,2,0
59084,152.0,900,Thane,3,2,0
59085,121.0,1170,other,2,2,0
59086,115.0,1200,Kamothe,2,2,0
59087,85.0,1150,Kamothe,2,2,0
59088,175.0,1600,Kharghar,3,3,0
59089,140.0,1000,Malad,2,2,0
59090,129.0,1000,Malad,2,2,0
59091,164.0,1100,Malad,2,2,0
59092,133.0,1100,Malad,2,2,0
59093,152.0,1000,Malad,2,2,0
59094,180.0,1000,Malad,2,2,0
59095,109.0,1000,Malad,2,2,0
59096,152.0,1000,Malad,2,2,0
59097,225.0,1350,Malad,3,3,0
59098,225.0,1350,Malad,3,3,0
59099,164.0,1100,Malad,2,2,0
59100,152.0,1000,Malad,2,2,0
59101,185.0,1200,Malad,3,4,0
59102,158.0,1200,Malad,3,3,0
59103,119.0,1000,Malad,2,2,0
59104,165.0,1105,Nerul,2,2,0
59105,225.0,1111,Nerul,3,2,0
